year,month,dow,sex,count
2009,Oct,Sun,F,13907
2009,Oct,Sun,M,14979
2009,Oct,Mon,F,23454
2009,Oct,Mon,M,24904
2009,Oct,Tue,F,25565
2009,Oct,Tue,M,26555
2009,Oct,Wed,F,24812
2009,Oct,Wed,M,26281
2009,Oct,Thu,F,31588
2009,Oct,Thu,M,33064
2009,Oct,Fri,F,30505
2009,Oct,Fri,M,31748
2009,Oct,Sat,F,19809
2009,Oct,Sat,M,21047
2009,Nov,Sun,F,17455
2009,Nov,Sun,M,18597
2009,Nov,Mon,F,29726
2009,Nov,Mon,M,31139
2009,Nov,Tue,F,25692
2009,Nov,Tue,M,26760
2009,Nov,Wed,F,24121
2009,Nov,Wed,M,25507
2009,Nov,Thu,F,21927
2009,Nov,Thu,M,22738
2009,Nov,Fri,F,22028
2009,Nov,Fri,M,23127
2009,Nov,Sat,F,15567
2009,Nov,Sat,M,16397
2009,Dec,Sun,F,13943
2009,Dec,Sun,M,14592
2009,Dec,Mon,F,24548
2009,Dec,Mon,M,25494
2009,Dec,Tue,F,33426
2009,Dec,Tue,M,34157
2009,Dec,Wed,F,30993
2009,Dec,Wed,M,32318
2009,Dec,Thu,F,28491
2009,Dec,Thu,M,29543
2009,Dec,Fri,F,20992
2009,Dec,Fri,M,21986
2009,Dec,Sat,F,15029
2009,Dec,Sat,M,16105
2010,Jan,Sun,F,16673
2010,Jan,Sun,M,17909
2010,Jan,Mon,F,22469
2010,Jan,Mon,M,23479
2010,Jan,Tue,F,24943
2010,Jan,Tue,M,25526
2010,Jan,Wed,F,24150
2010,Jan,Wed,M,24962
2010,Jan,Thu,F,24423
2010,Jan,Thu,M,25106
2010,Jan,Fri,F,27236
2010,Jan,Fri,M,28488
2010,Jan,Sat,F,18711
2010,Jan,Sat,M,19741
2010,Feb,Sun,F,13524
2010,Feb,Sun,M,14385
2010,Feb,Mon,F,22460
2010,Feb,Mon,M,23526
2010,Feb,Tue,F,24266
2010,Feb,Tue,M,25559
2010,Feb,Wed,F,24000
2010,Feb,Wed,M,25360
2010,Feb,Thu,F,24224
2010,Feb,Thu,M,25094
2010,Feb,Fri,F,23585
2010,Feb,Fri,M,24907
2010,Feb,Sat,F,15451
2010,Feb,Sat,M,16210
2010,Mar,Sun,F,13319
2010,Mar,Sun,M,14068
2010,Mar,Mon,F,28355
2010,Mar,Mon,M,29454
2010,Mar,Tue,F,30925
2010,Mar,Tue,M,32164
2010,Mar,Wed,F,30474
2010,Mar,Wed,M,31694
2010,Mar,Thu,F,23950
2010,Mar,Thu,M,25112
2010,Mar,Fri,F,23609
2010,Mar,Fri,M,24633
2010,Mar,Sat,F,15186
2010,Mar,Sat,M,16276
2010,Apr,Sun,F,13282
2010,Apr,Sun,M,14093
2010,Apr,Mon,F,22907
2010,Apr,Mon,M,24002
2010,Apr,Tue,F,24748
2010,Apr,Tue,M,25636
2010,Apr,Wed,F,23885
2010,Apr,Wed,M,25435
2010,Apr,Thu,F,29868
2010,Apr,Thu,M,31264
2010,Apr,Fri,F,28861
2010,Apr,Fri,M,30306
2010,Apr,Sat,F,15153
2010,Apr,Sat,M,16142
2010,May,Sun,F,16969
2010,May,Sun,M,17776
2010,May,Mon,F,26778
2010,May,Mon,M,28159
2010,May,Tue,F,24876
2010,May,Tue,M,26290
2010,May,Wed,F,24571
2010,May,Wed,M,25558
2010,May,Thu,F,24277
2010,May,Thu,M,25461
2010,May,Fri,F,23633
2010,May,Fri,M,24937
2010,May,Sat,F,19387
2010,May,Sat,M,20288
2010,Jun,Sun,F,13810
2010,Jun,Sun,M,14713
2010,Jun,Mon,F,22960
2010,Jun,Mon,M,24469
2010,Jun,Tue,F,30933
2010,Jun,Tue,M,32365
2010,Jun,Wed,F,30971
2010,Jun,Wed,M,32690
2010,Jun,Thu,F,24897
2010,Jun,Thu,M,25980
2010,Jun,Fri,F,23995
2010,Jun,Fri,M,24990
2010,Jun,Sat,F,15836
2010,Jun,Sat,M,16571
2010,Jul,Sun,F,14311
2010,Jul,Sun,M,14861
2010,Jul,Mon,F,21701
2010,Jul,Mon,M,22877
2010,Jul,Tue,F,25087
2010,Jul,Tue,M,26318
2010,Jul,Wed,F,25542
2010,Jul,Wed,M,26759
2010,Jul,Thu,F,31517
2010,Jul,Thu,M,33289
2010,Jul,Fri,F,30543
2010,Jul,Fri,M,31815
2010,Jul,Sat,F,20153
2010,Jul,Sat,M,21102
2010,Aug,Sun,F,17958
2010,Aug,Sun,M,18775
2010,Aug,Mon,F,29937
2010,Aug,Mon,M,31256
2010,Aug,Tue,F,32216
2010,Aug,Tue,M,33486
2010,Aug,Wed,F,25263
2010,Aug,Wed,M,26380
2010,Aug,Thu,F,25185
2010,Aug,Thu,M,26436
2010,Aug,Fri,F,24377
2010,Aug,Fri,M,25528
2010,Aug,Sat,F,16308
2010,Aug,Sat,M,17368
2010,Sep,Sun,F,14728
2010,Sep,Sun,M,15798
2010,Sep,Mon,F,22405
2010,Sep,Mon,M,23082
2010,Sep,Tue,F,25963
2010,Sep,Tue,M,27337
2010,Sep,Wed,F,32595
2010,Sep,Wed,M,34627
2010,Sep,Thu,F,32947
2010,Sep,Thu,M,34462
2010,Sep,Fri,F,26032
2010,Sep,Fri,M,26814
2010,Sep,Sat,F,16833
2010,Sep,Sat,M,17816
2010,Oct,Sun,F,18046
2010,Oct,Sun,M,18824
2010,Oct,Mon,F,23304
2010,Oct,Mon,M,24588
2010,Oct,Tue,F,25130
2010,Oct,Tue,M,26024
2010,Oct,Wed,F,24312
2010,Oct,Wed,M,25465
2010,Oct,Thu,F,24489
2010,Oct,Thu,M,25575
2010,Oct,Fri,F,29977
2010,Oct,Fri,M,31391
2010,Oct,Sat,F,19523
2010,Oct,Sat,M,20829
2010,Nov,Sun,F,13902
2010,Nov,Sun,M,14697
2010,Nov,Mon,F,29821
2010,Nov,Mon,M,31275
2010,Nov,Tue,F,31931
2010,Nov,Tue,M,33397
2010,Nov,Wed,F,23966
2010,Nov,Wed,M,25236
2010,Nov,Thu,F,22174
2010,Nov,Thu,M,23077
2010,Nov,Fri,F,22195
2010,Nov,Fri,M,23179
2010,Nov,Sat,F,15592
2010,Nov,Sat,M,16426
2010,Dec,Sun,F,13565
2010,Dec,Sun,M,14485
2010,Dec,Mon,F,23556
2010,Dec,Mon,M,24738
2010,Dec,Tue,F,25865
2010,Dec,Tue,M,26910
2010,Dec,Wed,F,31210
2010,Dec,Wed,M,32780
2010,Dec,Thu,F,30378
2010,Dec,Thu,M,31702
2010,Dec,Fri,F,26352
2010,Dec,Fri,M,27778
2010,Dec,Sat,F,14788
2010,Dec,Sat,M,15558
2011,Jan,Sun,F,16602
2011,Jan,Sun,M,17519
2011,Jan,Mon,F,27285
2011,Jan,Mon,M,28358
2011,Jan,Tue,F,24507
2011,Jan,Tue,M,25556
2011,Jan,Wed,F,23520
2011,Jan,Wed,M,24135
2011,Jan,Thu,F,23286
2011,Jan,Thu,M,24565
2011,Jan,Fri,F,23143
2011,Jan,Fri,M,24303
2011,Jan,Sat,F,18539
2011,Jan,Sat,M,19786
2011,Feb,Sun,F,13413
2011,Feb,Sun,M,14402
2011,Feb,Mon,F,22080
2011,Feb,Mon,M,23283
2011,Feb,Tue,F,24460
2011,Feb,Tue,M,25584
2011,Feb,Wed,F,23376
2011,Feb,Wed,M,24374
2011,Feb,Thu,F,23449
2011,Feb,Thu,M,24518
2011,Feb,Fri,F,23344
2011,Feb,Fri,M,24388
2011,Feb,Sat,F,15588
2011,Feb,Sat,M,16278
2011,Mar,Sun,F,13263
2011,Mar,Sun,M,13930
2011,Mar,Mon,F,22308
2011,Mar,Mon,M,23245
2011,Mar,Tue,F,29717
2011,Mar,Tue,M,31209
2011,Mar,Wed,F,28973
2011,Mar,Wed,M,30455
2011,Mar,Thu,F,29430
2011,Mar,Thu,M,30398
2011,Mar,Fri,F,22809
2011,Mar,Fri,M,24038
2011,Mar,Sat,F,14951
2011,Mar,Sat,M,16026
2011,Apr,Sun,F,13159
2011,Apr,Sun,M,14062
2011,Apr,Mon,F,22657
2011,Apr,Mon,M,23395
2011,Apr,Tue,F,24002
2011,Apr,Tue,M,25194
2011,Apr,Wed,F,23005
2011,Apr,Wed,M,24095
2011,Apr,Thu,F,23709
2011,Apr,Thu,M,24900
2011,Apr,Fri,F,27904
2011,Apr,Fri,M,29232
2011,Apr,Sat,F,18554
2011,Apr,Sat,M,20007
2011,May,Sun,F,16942
2011,May,Sun,M,18170
2011,May,Mon,F,26158
2011,May,Mon,M,27601
2011,May,Tue,F,30139
2011,May,Tue,M,31849
2011,May,Wed,F,23928
2011,May,Wed,M,24959
2011,May,Thu,F,23747
2011,May,Thu,M,25023
2011,May,Fri,F,22765
2011,May,Fri,M,24145
2011,May,Sat,F,15500
2011,May,Sat,M,16316
2011,Jun,Sun,F,13904
2011,Jun,Sun,M,14910
2011,Jun,Mon,F,23089
2011,Jun,Mon,M,24438
2011,Jun,Tue,F,24775
2011,Jun,Tue,M,26398
2011,Jun,Wed,F,31032
2011,Jun,Wed,M,32885
2011,Jun,Thu,F,31214
2011,Jun,Thu,M,32725
2011,Jun,Fri,F,24185
2011,Jun,Fri,M,25230
2011,Jun,Sat,F,16027
2011,Jun,Sat,M,17078
2011,Jul,Sun,F,18119
2011,Jul,Sun,M,19140
2011,Jul,Mon,F,21575
2011,Jul,Mon,M,22740
2011,Jul,Tue,F,25469
2011,Jul,Tue,M,26419
2011,Jul,Wed,F,25401
2011,Jul,Wed,M,26951
2011,Jul,Thu,F,26039
2011,Jul,Thu,M,27302
2011,Jul,Fri,F,31495
2011,Jul,Fri,M,32953
2011,Jul,Sat,F,20642
2011,Jul,Sat,M,21947
2011,Aug,Sun,F,14495
2011,Aug,Sun,M,15503
2011,Aug,Mon,F,30033
2011,Aug,Mon,M,31673
2011,Aug,Tue,F,32438
2011,Aug,Tue,M,34017
2011,Aug,Wed,F,31696
2011,Aug,Wed,M,33302
2011,Aug,Thu,F,25509
2011,Aug,Thu,M,26268
2011,Aug,Fri,F,25017
2011,Aug,Fri,M,26087
2011,Aug,Sat,F,16553
2011,Aug,Sat,M,17488
2011,Sep,Sun,F,14400
2011,Sep,Sun,M,15594
2011,Sep,Mon,F,22256
2011,Sep,Mon,M,23320
2011,Sep,Tue,F,25723
2011,Sep,Tue,M,26701
2011,Sep,Wed,F,25827
2011,Sep,Wed,M,27037
2011,Sep,Thu,F,32188
2011,Sep,Thu,M,33754
2011,Sep,Fri,F,31534
2011,Sep,Fri,M,33201
2011,Sep,Sat,F,17045
2011,Sep,Sat,M,17674
2011,Oct,Sun,F,17354
2011,Oct,Sun,M,18075
2011,Oct,Mon,F,27726
2011,Oct,Mon,M,29116
2011,Oct,Tue,F,24937
2011,Oct,Tue,M,25615
2011,Oct,Wed,F,24277
2011,Oct,Wed,M,24981
2011,Oct,Thu,F,24241
2011,Oct,Thu,M,25057
2011,Oct,Fri,F,23475
2011,Oct,Fri,M,24180
2011,Oct,Sat,F,19465
2011,Oct,Sat,M,20675
2011,Nov,Sun,F,13678
2011,Nov,Sun,M,14331
2011,Nov,Mon,F,23387
2011,Nov,Mon,M,24485
2011,Nov,Tue,F,31517
2011,Nov,Tue,M,32748
2011,Nov,Wed,F,29338
2011,Nov,Wed,M,31155
2011,Nov,Thu,F,21030
2011,Nov,Thu,M,22147
2011,Nov,Fri,F,22949
2011,Nov,Fri,M,23929
2011,Nov,Sat,F,15307
2011,Nov,Sat,M,16134
2011,Dec,Sun,F,12663
2011,Dec,Sun,M,13501
2011,Dec,Mon,F,21675
2011,Dec,Mon,M,22185
2011,Dec,Tue,F,24706
2011,Dec,Tue,M,25666
2011,Dec,Wed,F,24867
2011,Dec,Wed,M,25702
2011,Dec,Thu,F,30129
2011,Dec,Thu,M,31573
2011,Dec,Fri,F,28140
2011,Dec,Fri,M,29281
2011,Dec,Sat,F,18511
2011,Dec,Sat,M,19387
2012,Jan,Sun,F,16356
2012,Jan,Sun,M,17393
2012,Jan,Mon,F,25262
2012,Jan,Mon,M,26657
2012,Jan,Tue,F,28671
2012,Jan,Tue,M,30174
2012,Jan,Wed,F,23148
2012,Jan,Wed,M,23727
2012,Jan,Thu,F,23571
2012,Jan,Thu,M,24413
2012,Jan,Fri,F,22725
2012,Jan,Fri,M,23659
2012,Jan,Sat,F,15239
2012,Jan,Sat,M,15964
2012,Feb,Sun,F,13104
2012,Feb,Sun,M,14098
2012,Feb,Mon,F,21483
2012,Feb,Mon,M,22649
2012,Feb,Tue,F,24117
2012,Feb,Tue,M,24611
2012,Feb,Wed,F,28749
2012,Feb,Wed,M,30106
2012,Feb,Thu,F,23556
2012,Feb,Thu,M,24325
2012,Feb,Fri,F,23085
2012,Feb,Fri,M,24014
2012,Feb,Sat,F,15106
2012,Feb,Sat,M,16057
2012,Mar,Sun,F,13175
2012,Mar,Sun,M,14005
2012,Mar,Mon,F,22372
2012,Mar,Mon,M,23187
2012,Mar,Tue,F,23484
2012,Mar,Tue,M,24346
2012,Mar,Wed,F,22868
2012,Mar,Wed,M,24421
2012,Mar,Thu,F,29232
2012,Mar,Thu,M,30294
2012,Mar,Fri,F,28352
2012,Mar,Fri,M,29941
2012,Mar,Sat,F,19023
2012,Mar,Sat,M,20244
2012,Apr,Sun,F,16398
2012,Apr,Sun,M,17337
2012,Apr,Mon,F,27631
2012,Apr,Mon,M,28943
2012,Apr,Tue,F,23649
2012,Apr,Tue,M,24640
2012,Apr,Wed,F,22931
2012,Apr,Wed,M,24065
2012,Apr,Thu,F,23112
2012,Apr,Thu,M,23984
2012,Apr,Fri,F,21670
2012,Apr,Fri,M,22651
2012,Apr,Sat,F,14581
2012,Apr,Sat,M,15670
2012,May,Sun,F,13473
2012,May,Sun,M,14364
2012,May,Mon,F,20493
2012,May,Mon,M,21753
2012,May,Tue,F,30071
2012,May,Tue,M,31370
2012,May,Wed,F,29870
2012,May,Wed,M,31291
2012,May,Thu,F,29333
2012,May,Thu,M,30895
2012,May,Fri,F,22662
2012,May,Fri,M,24141
2012,May,Sat,F,15069
2012,May,Sat,M,15994
2012,Jun,Sun,F,13900
2012,Jun,Sun,M,14686
2012,Jun,Mon,F,23155
2012,Jun,Mon,M,24286
2012,Jun,Tue,F,24762
2012,Jun,Tue,M,25661
2012,Jun,Wed,F,23954
2012,Jun,Wed,M,25137
2012,Jun,Thu,F,24560
2012,Jun,Thu,M,25641
2012,Jun,Fri,F,29908
2012,Jun,Fri,M,31385
2012,Jun,Sat,F,19840
2012,Jun,Sat,M,20936
2012,Jul,Sun,F,18171
2012,Jul,Sun,M,19310
2012,Jul,Mon,F,30188
2012,Jul,Mon,M,31389
2012,Jul,Tue,F,32494
2012,Jul,Tue,M,33876
2012,Jul,Wed,F,23137
2012,Jul,Wed,M,24599
2012,Jul,Thu,F,24754
2012,Jul,Thu,M,26024
2012,Jul,Fri,F,24225
2012,Jul,Fri,M,25483
2012,Jul,Sat,F,16627
2012,Jul,Sat,M,17880
2012,Aug,Sun,F,14778
2012,Aug,Sun,M,15671
2012,Aug,Mon,F,24196
2012,Aug,Mon,M,25261
2012,Aug,Tue,F,26066
2012,Aug,Tue,M,27286
2012,Aug,Wed,F,31750
2012,Aug,Wed,M,32925
2012,Aug,Thu,F,31866
2012,Aug,Thu,M,33232
2012,Aug,Fri,F,31767
2012,Aug,Fri,M,32603
2012,Aug,Sat,F,16750
2012,Aug,Sat,M,17751
2012,Sep,Sun,F,18868
2012,Sep,Sun,M,20102
2012,Sep,Mon,F,22614
2012,Sep,Mon,M,23531
2012,Sep,Tue,F,25389
2012,Sep,Tue,M,26595
2012,Sep,Wed,F,26294
2012,Sep,Wed,M,27287
2012,Sep,Thu,F,26118
2012,Sep,Thu,M,27150
2012,Sep,Fri,F,25783
2012,Sep,Fri,M,26857
2012,Sep,Sat,F,21409
2012,Sep,Sat,M,22904
2012,Oct,Sun,F,14214
2012,Oct,Sun,M,15023
2012,Oct,Mon,F,29641
2012,Oct,Mon,M,30516
2012,Oct,Tue,F,30923
2012,Oct,Tue,M,32021
2012,Oct,Wed,F,29872
2012,Oct,Wed,M,31184
2012,Oct,Thu,F,25052
2012,Oct,Thu,M,26286
2012,Oct,Fri,F,23810
2012,Oct,Fri,M,24947
2012,Oct,Sat,F,16055
2012,Oct,Sat,M,16707
2012,Nov,Sun,F,14158
2012,Nov,Sun,M,14861
2012,Nov,Mon,F,23934
2012,Nov,Mon,M,24798
2012,Nov,Tue,F,25153
2012,Nov,Tue,M,26053
2012,Nov,Wed,F,24194
2012,Nov,Wed,M,25134
2012,Nov,Thu,F,28143
2012,Nov,Thu,M,29162
2012,Nov,Fri,F,28359
2012,Nov,Fri,M,29563
2012,Nov,Sat,F,15936
2012,Nov,Sat,M,16362
2012,Dec,Sun,F,17390
2012,Dec,Sun,M,18121
2012,Dec,Mon,F,25985
2012,Dec,Mon,M,27054
2012,Dec,Tue,F,21412
2012,Dec,Tue,M,22516
2012,Dec,Wed,F,24601
2012,Dec,Wed,M,25898
2012,Dec,Thu,F,24807
2012,Dec,Thu,M,25779
2012,Dec,Fri,F,24617
2012,Dec,Fri,M,25473
2012,Dec,Sat,F,20028
2012,Dec,Sat,M,21279
2013,Jan,Sun,F,13665
2013,Jan,Sun,M,14513
2013,Jan,Mon,F,21877
2013,Jan,Mon,M,22928
2013,Jan,Tue,F,26863
2013,Jan,Tue,M,28096
2013,Jan,Wed,F,28062
2013,Jan,Wed,M,29094
2013,Jan,Thu,F,29512
2013,Jan,Thu,M,30235
2013,Jan,Fri,F,23389
2013,Jan,Fri,M,24096
2013,Jan,Sat,F,15533
2013,Jan,Sat,M,16451
2013,Feb,Sun,F,13317
2013,Feb,Sun,M,14140
2013,Feb,Mon,F,21958
2013,Feb,Mon,M,22602
2013,Feb,Tue,F,23546
2013,Feb,Tue,M,24473
2013,Feb,Wed,F,22595
2013,Feb,Wed,M,23768
2013,Feb,Thu,F,23513
2013,Feb,Thu,M,23980
2013,Feb,Fri,F,22985
2013,Feb,Fri,M,24217
2013,Feb,Sat,F,15090
2013,Feb,Sat,M,16176
2013,Mar,Sun,F,16711
2013,Mar,Sun,M,17660
2013,Mar,Mon,F,22510
2013,Mar,Mon,M,23788
2013,Mar,Tue,F,23339
2013,Mar,Tue,M,24695
2013,Mar,Wed,F,23245
2013,Mar,Wed,M,24229
2013,Mar,Thu,F,23160
2013,Mar,Thu,M,24328
2013,Mar,Fri,F,28327
2013,Mar,Fri,M,29940
2013,Mar,Sat,F,19026
2013,Mar,Sat,M,20208
2013,Apr,Sun,F,13079
2013,Apr,Sun,M,14038
2013,Apr,Mon,F,27305
2013,Apr,Mon,M,28088
2013,Apr,Tue,F,29040
2013,Apr,Tue,M,30787
2013,Apr,Wed,F,22636
2013,Apr,Wed,M,23995
2013,Apr,Thu,F,22781
2013,Apr,Thu,M,23892
2013,Apr,Fri,F,22512
2013,Apr,Fri,M,23447
2013,Apr,Sat,F,14804
2013,Apr,Sat,M,15870
2013,May,Sun,F,13425
2013,May,Sun,M,14063
2013,May,Mon,F,20408
2013,May,Mon,M,21189
2013,May,Tue,F,24217
2013,May,Tue,M,25054
2013,May,Wed,F,29633
2013,May,Wed,M,31129
2013,May,Thu,F,29518
2013,May,Thu,M,30867
2013,May,Fri,F,28886
2013,May,Fri,M,30564
2013,May,Sat,F,15169
2013,May,Sat,M,16071
2013,Jun,Sun,F,17364
2013,Jun,Sun,M,18782
2013,Jun,Mon,F,23110
2013,Jun,Mon,M,24268
2013,Jun,Tue,F,24153
2013,Jun,Tue,M,25575
2013,Jun,Wed,F,23726
2013,Jun,Wed,M,24886
2013,Jun,Thu,F,23739
2013,Jun,Thu,M,25042
2013,Jun,Fri,F,23649
2013,Jun,Fri,M,24983
2013,Jun,Sat,F,19970
2013,Jun,Sat,M,21228
2013,Jul,Sun,F,14415
2013,Jul,Sun,M,15536
2013,Jul,Mon,F,30185
2013,Jul,Mon,M,31534
2013,Jul,Tue,F,31922
2013,Jul,Tue,M,33655
2013,Jul,Wed,F,31135
2013,Jul,Wed,M,32748
2013,Jul,Thu,F,22825
2013,Jul,Thu,M,24224
2013,Jul,Fri,F,23767
2013,Jul,Fri,M,24486
2013,Jul,Sat,F,16319
2013,Jul,Sat,M,17169
2013,Aug,Sun,F,14678
2013,Aug,Sun,M,15847
2013,Aug,Mon,F,23965
2013,Aug,Mon,M,25199
2013,Aug,Tue,F,25418
2013,Aug,Tue,M,26358
2013,Aug,Wed,F,25276
2013,Aug,Wed,M,26419
2013,Aug,Thu,F,31684
2013,Aug,Thu,M,32800
2013,Aug,Fri,F,31062
2013,Aug,Fri,M,32152
2013,Aug,Sat,F,20956
2013,Aug,Sat,M,22479
2013,Sep,Sun,F,18793
2013,Sep,Sun,M,19651
2013,Sep,Mon,F,28250
2013,Sep,Mon,M,29457
2013,Sep,Tue,F,25798
2013,Sep,Tue,M,26726
2013,Sep,Wed,F,25265
2013,Sep,Wed,M,26287
2013,Sep,Thu,F,25884
2013,Sep,Thu,M,26840
2013,Sep,Fri,F,24889
2013,Sep,Fri,M,25994
2013,Sep,Sat,F,17072
2013,Sep,Sat,M,17957
2013,Oct,Sun,F,13956
2013,Oct,Sun,M,14795
2013,Oct,Mon,F,23120
2013,Oct,Mon,M,24000
2013,Oct,Tue,F,30795
2013,Oct,Tue,M,32051
2013,Oct,Wed,F,29542
2013,Oct,Wed,M,31042
2013,Oct,Thu,F,29652
2013,Oct,Thu,M,30940
2013,Oct,Fri,F,23863
2013,Oct,Fri,M,24841
2013,Oct,Sat,F,15992
2013,Oct,Sat,M,16764
2013,Nov,Sun,F,14043
2013,Nov,Sun,M,15131
2013,Nov,Mon,F,23352
2013,Nov,Mon,M,24560
2013,Nov,Tue,F,25213
2013,Nov,Tue,M,26343
2013,Nov,Wed,F,23396
2013,Nov,Wed,M,24554
2013,Nov,Thu,F,21557
2013,Nov,Thu,M,22486
2013,Nov,Fri,F,28408
2013,Nov,Fri,M,29600
2013,Nov,Sat,F,19529
2013,Nov,Sat,M,21061
2013,Dec,Sun,F,18046
2013,Dec,Sun,M,19056
2013,Dec,Mon,F,29876
2013,Dec,Mon,M,31364
2013,Dec,Tue,F,29352
2013,Dec,Tue,M,30975
2013,Dec,Wed,F,21892
2013,Dec,Wed,M,22702
2013,Dec,Thu,F,23951
2013,Dec,Thu,M,25209
2013,Dec,Fri,F,24407
2013,Dec,Fri,M,25346
2013,Dec,Sat,F,16543
2013,Dec,Sat,M,17601
2014,Jan,Sun,F,13945
2014,Jan,Sun,M,14702
2014,Jan,Mon,F,22212
2014,Jan,Mon,M,23024
2014,Jan,Tue,F,23747
2014,Jan,Tue,M,24771
2014,Jan,Wed,F,26268
2014,Jan,Wed,M,28177
2014,Jan,Thu,F,28525
2014,Jan,Thu,M,29571
2014,Jan,Fri,F,29030
2014,Jan,Fri,M,30440
2014,Jan,Sat,F,15902
2014,Jan,Sat,M,16840
2014,Feb,Sun,F,13803
2014,Feb,Sun,M,14757
2014,Feb,Mon,F,22561
2014,Feb,Mon,M,23597
2014,Feb,Tue,F,23763
2014,Feb,Tue,M,25277
2014,Feb,Wed,F,23251
2014,Feb,Wed,M,24267
2014,Feb,Thu,F,22992
2014,Feb,Thu,M,23926
2014,Feb,Fri,F,23616
2014,Feb,Fri,M,24533
2014,Feb,Sat,F,16023
2014,Feb,Sat,M,16721
2014,Mar,Sun,F,17124
2014,Mar,Sun,M,18170
2014,Mar,Mon,F,28230
2014,Mar,Mon,M,29773
2014,Mar,Tue,F,23453
2014,Mar,Tue,M,24902
2014,Mar,Wed,F,23013
2014,Mar,Wed,M,24152
2014,Mar,Thu,F,23294
2014,Mar,Thu,M,24216
2014,Mar,Fri,F,23340
2014,Mar,Fri,M,24006
2014,Mar,Sat,F,19889
2014,Mar,Sat,M,20755
2014,Apr,Sun,F,13515
2014,Apr,Sun,M,14644
2014,Apr,Mon,F,22585
2014,Apr,Mon,M,23814
2014,Apr,Tue,F,29147
2014,Apr,Tue,M,31073
2014,Apr,Wed,F,28691
2014,Apr,Wed,M,30231
2014,Apr,Thu,F,23504
2014,Apr,Thu,M,24431
2014,Apr,Fri,F,22693
2014,Apr,Fri,M,23945
2014,Apr,Sat,F,15423
2014,Apr,Sat,M,16092
2014,May,Sun,F,13867
2014,May,Sun,M,15044
2014,May,Mon,F,20735
2014,May,Mon,M,22185
2014,May,Tue,F,24292
2014,May,Tue,M,25295
2014,May,Wed,F,24244
2014,May,Wed,M,25780
2014,May,Thu,F,30249
2014,May,Thu,M,31888
2014,May,Fri,F,29730
2014,May,Fri,M,31022
2014,May,Sat,F,20039
2014,May,Sat,M,21074
2014,Jun,Sun,F,18005
2014,Jun,Sun,M,19241
2014,Jun,Mon,F,29094
2014,Jun,Mon,M,30717
2014,Jun,Tue,F,24413
2014,Jun,Tue,M,25412
2014,Jun,Wed,F,24162
2014,Jun,Wed,M,25059
2014,Jun,Thu,F,23904
2014,Jun,Thu,M,25475
2014,Jun,Fri,F,23594
2014,Jun,Fri,M,24534
2014,Jun,Sat,F,16044
2014,Jun,Sat,M,17103
2014,Jul,Sun,F,14903
2014,Jul,Sun,M,15672
2014,Jul,Mon,F,24654
2014,Jul,Mon,M,25659
2014,Jul,Tue,F,32525
2014,Jul,Tue,M,33941
2014,Jul,Wed,F,31222
2014,Jul,Wed,M,32574
2014,Jul,Thu,F,31424
2014,Jul,Thu,M,32957
2014,Jul,Fri,F,22804
2014,Jul,Fri,M,24173
2014,Jul,Sat,F,16555
2014,Jul,Sat,M,17383
2014,Aug,Sun,F,18708
2014,Aug,Sun,M,20058
2014,Aug,Mon,F,24374
2014,Aug,Mon,M,25478
2014,Aug,Tue,F,26050
2014,Aug,Tue,M,26997
2014,Aug,Wed,F,25275
2014,Aug,Wed,M,26530
2014,Aug,Thu,F,25824
2014,Aug,Thu,M,26807
2014,Aug,Fri,F,31510
2014,Aug,Fri,M,33061
2014,Aug,Sat,F,21712
2014,Aug,Sat,M,22817
2014,Sep,Sun,F,15413
2014,Sep,Sun,M,16130
2014,Sep,Mon,F,28809
2014,Sep,Mon,M,29940
2014,Sep,Tue,F,32278
2014,Sep,Tue,M,33892
2014,Sep,Wed,F,25988
2014,Sep,Wed,M,27214
2014,Sep,Thu,F,25326
2014,Sep,Thu,M,26530
2014,Sep,Fri,F,25666
2014,Sep,Fri,M,26648
2014,Sep,Sat,F,17518
2014,Sep,Sat,M,18051
2014,Oct,Sun,F,14408
2014,Oct,Sun,M,15210
2014,Oct,Mon,F,22956
2014,Oct,Mon,M,23855
2014,Oct,Tue,F,25090
2014,Oct,Tue,M,25625
2014,Oct,Wed,F,30400
2014,Oct,Wed,M,31801
2014,Oct,Thu,F,30444
2014,Oct,Thu,M,31409
2014,Oct,Fri,F,29392
2014,Oct,Fri,M,30343
2014,Oct,Sat,F,16292
2014,Oct,Sat,M,17040
2014,Nov,Sun,F,18100
2014,Nov,Sun,M,19141
2014,Nov,Mon,F,23764
2014,Nov,Mon,M,25010
2014,Nov,Tue,F,25442
2014,Nov,Tue,M,26178
2014,Nov,Wed,F,23658
2014,Nov,Wed,M,24823
2014,Nov,Thu,F,21709
2014,Nov,Thu,M,22798
2014,Nov,Fri,F,22797
2014,Nov,Fri,M,23604
2014,Nov,Sat,F,20348
2014,Nov,Sat,M,21447
2014,Dec,Sun,F,14395
2014,Dec,Sun,M,15428
2014,Dec,Mon,F,30596
2014,Dec,Mon,M,31699
2014,Dec,Tue,F,31714
2014,Dec,Tue,M,33071
2014,Dec,Wed,F,28843
2014,Dec,Wed,M,30106
2014,Dec,Thu,F,21766
2014,Dec,Thu,M,22396
2014,Dec,Fri,F,23058
2014,Dec,Fri,M,24182
2014,Dec,Sat,F,16652
2014,Dec,Sat,M,17588
